parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 327.7200000000001, 0.0, 0.0, 0.0, 112.11396701571131, 0.020000000000000018
"nruns=200 cat=poll mvrsFuzzPct=0.0 auditType=2.0 ", 50000, 0.07, StatRejectNull, 1.0, 1422.2450000000006, 0.0, 0.0, 0.0, 1096.9128155760604, 0.07000000000000024
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.03, StatRejectNull, 1.0, 215.56, 0.0, 0.0, 0.0, 62.104882255745416, 0.030000000000000172
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.03, StatRejectNull, 1.0, 123.655, 0.0, 0.0, 0.0, 25.94698392877292, 0.030000000000000172
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.03, StatRejectNull, 1.0, 198.0, 0.0, 0.0, 0.0, 0.0, 0.030000000000000172
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.03, StatRejectNull, 1.0, 3942.4549999999995, 0.0, 0.0, 0.0, 321.1624946580781, 0.030000000000000172
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.05, StatRejectNull, 1.0, 119.0, 0.0, 0.0, 0.0, 0.0, 0.050000000000000044
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 157.48999999999998, 0.0, 0.0, 0.0, 36.07977134073884, 0.020000000000000018
"nruns=200.0 cat=bet99 mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 104.50499999999998, 0.0, 0.0, 0.0, 21.35509248399547, 0.040000000000000036
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 164.16, 0.0, 0.0, 0.0, 40.36934975944001, 0.040000000000000036
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.04, StatRejectNull, 1.0, 2884.515000000001, 0.0, 0.0, 0.0, 231.7948657218275, 0.040000000000000036
"nruns=200.0 cat=eta0Eps mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.05, StatRejectNull, 1.0, 134.335, 0.0, 0.0, 0.0, 30.729672549508233, 0.050000000000000044
"nruns=200.0 cat=default mvrsFuzzPct=0.0 auditType=1.0 ", 50000, 0.05, StatRejectNull, 1.0, 2229.2299999999973, 0.0, 0.0, 0.0, 180.71501625487562, 0.050000000000000044
"nruns=200 cat=clca mvrsFuzzPct=0.0 auditType=3.0 ", 50000, 0.06, StatRejectNull, 1.0, 99.0, 0.0, 0.0, 0.0, 0.0, 0.060000000000000345
