parameters, N, margin, status, nrounds, samplesUsed, notUsed, nmvrs, failPct, usedStddev, mvrMargin
"nruns=200 fuzzPct=0.02 cvrPercent=5% mvrsFuzzPct=0.02 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 3852.6150000000002, 0.0, 0.0, 0.0, 3795.9196970925236, 0.0193374
"nruns=200 fuzzPct=0.03 cvrPercent=99% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 6637.795000000002, 0.0, 0.0, 0.0, 6480.724135694635, 0.019215299999999994
"nruns=200 fuzzPct=0.05 cvrPercent=50% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 10530.239999999996, 0.0, 0.0, 0.0, 8246.511602029068, 0.018550100000000007
"nruns=200 fuzzPct=0.05 cvrPercent=5% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 10172.805, 0.0, 0.0, 0.0, 8848.924034422207, 0.018420499999999996
"nruns=200 fuzzPct=0.03 cvrPercent=95% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 5199.009999999999, 0.0, 0.0, 0.0, 4784.20870049583, 0.019096900000000003
"nruns=200 fuzzPct=0.03 cvrPercent=50% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 5999.364999999997, 0.0, 0.0, 0.0, 6052.537159883862, 0.019122400000000005
"nruns=200 fuzzPct=0.05 cvrPercent=99% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 11181.794999999987, 0.0, 0.0, 0.0, 8974.17118752339, 0.018471800000000003
"nruns=200 fuzzPct=0.03 cvrPercent=80% mvrsFuzzPct=0.03 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 5714.405000000002, 0.0, 0.0, 0.0, 5942.782564672462, 0.019058900000000017
"nruns=200 fuzzPct=0.05 cvrPercent=95% mvrsFuzzPct=0.05 auditType=1.0 ", 50000, 0.02, StatRejectNull, 1.0, 9847.929999999991, 0.0, 0.0, 0.0, 8112.008077849775, 0.01839310000000001
"nruns=200.0 fuzzPct=0.01 mvrsFuzzPct=0.01 auditType=4.0 ", 50000, 0.02088, StatRejectNull, 1.0, 352.0500000000001, 0.0, 0.0, 0.0, 161.21965605967526, 0.020990399999999985
"nruns=200.0 fuzzPct=0.03 mvrsFuzzPct=0.03 auditType=4.0 ", 50000, 0.022, StatRejectNull, 1.0, 514.4750000000005, 0.0, 0.0, 0.0, 258.20156733645143, 0.0206224
"nruns=200.0 fuzzPct=0.02 mvrsFuzzPct=0.02 auditType=4.0 ", 50000, 0.02184, StatRejectNull, 1.0, 398.495, 0.0, 0.0, 0.0, 172.58154587035077, 0.020889400000000027
"nruns=200.0 fuzzPct=0.05 mvrsFuzzPct=0.05 auditType=4.0 ", 50000, 0.02088, StatRejectNull, 1.0, 650.8200000000002, 0.0, 0.0, 0.0, 360.1758287281367, 0.02044
